Date,Day of the week,Total Residential Consumption,Total CI Consumption,temperature_2m_mean (°C),relative_humidity_2m_mean (%),wind_speed_10m_mean (km/h),cloud_cover_mean (%),precipitation_sum (mm),shortwave_radiation_sum (MJ/m²),apparent_temperature_mean (°C),dew_point_2m_mean (°C)
2025-01-07,3,3219038.9,625235.7,-6.6,72,15,77,0.5,4.55,-12.1,-10.9
2025-01-08,4,3256625.7,632556.2,-9.7,62,14.3,86,0.1,6.5,-15.4,-15.6
2025-01-09,5,3249573,633263.9,-9.2,60,13,63,0,5.37,-14.7,-15.6
2025-01-10,6,3262789.1,622421.1,-7,72,6,96,2.1,5.81,-11.2,-11.4
2025-01-11,7,3288186.2,502796,-4.1,87,6.2,76,2.6,7.91,-7.9,-5.9
2025-01-12,1,3298596.7,462802.1,-1.7,84,9.5,94,1.1,6.48,-5.7,-4.1
2025-01-13,2,3063056,604384.7,-2.1,82,17.8,93,1.5,5.96,-7.5,-4.8
2025-01-14,3,3199580.3,631803.1,-8.2,72,19.9,66,0,6.74,-14.6,-12.3
2025-01-15,4,3229460.8,635493.6,-6.8,78,11.5,91,0.3,5.67,-11.7,-9.9
2025-01-16,5,3180385.2,627967.2,-6.4,82,12.1,94,1.4,4.6,-11.3,-9
2025-01-17,6,2996853.2,597708.8,-0.9,78,14,80,0,8.01,-5.7,-4.2
2025-01-18,7,3227209.5,503047.6,-0.8,82,14.9,96,3.6,2.12,-5.5,-3.6
2025-01-19,1,3494227.7,485437.1,-7.8,73,6.1,98,0.6,4.89,-12.1,-11.8
2025-01-20,2,3402422,647732.2,-13.6,70,14,81,0.2,7.64,-19.4,-18.1
2025-01-21,3,3486929.8,669199.4,-15.3,64,14.5,22,0,9.5,-21.3,-20.7
2025-01-22,4,3574624.3,680682.9,-14.9,69,13.2,57,0.4,7.27,-20.6,-19.4
2025-01-23,5,3321265.6,652882.7,-7.2,79,12.3,85,0.6,7.41,-12.3,-10.3
2025-01-24,6,3281731.9,637938.6,-9.2,75,10,50,0.2,8.81,-14.2,-13
2025-01-25,7,3481431.4,536097.3,-7.5,77,12.5,51,0.1,8.28,-12.6,-10.8
2025-01-26,1,3412092.8,485260.2,-3,75,18.2,71,0.6,8.4,-8.6,-6.8
2025-01-27,2,3125886.6,615922.1,-3.8,70,23.1,56,1.4,10.27,-10.3,-8.5
2025-01-28,3,3133253.7,623478,-5.4,71,14.7,84,3,7.58,-10.7,-9.9
2025-01-29,4,3061910.8,616679.1,-3.5,75,20.4,77,1,9.99,-9.4,-7.3
2025-01-30,5,3117816.2,625963.9,-6.2,77,7.9,83,0.2,6.59,-10.5,-9.6
2025-01-31,6,3039241,603171.2,-1.2,86,9.9,86,1.1,4.59,-5.2,-3.3
2025-02-01,7,3463180.5,532460.8,-13.9,70,10,28,0,11.8,-19.1,-18.2
2025-02-02,1,3555403.7,494372.6,-7.3,81,8.8,97,1.1,5.95,-11.8,-10
2025-02-03,2,3066739.2,608810.1,-0.8,91,7.4,98,4.1,3.07,-4.3,-2
2025-02-04,3,3045749.9,616943.8,-6.4,77,14.6,69,0.5,7.79,-11.8,-9.8
2025-02-05,4,3132510.8,633062.7,-9.4,76,6,89,0,11.39,-13.7,-12.8
2025-02-06,5,3106196.7,621748.3,-2.3,85,16.4,85,2.5,5.39,-7.4,-4.5
2025-02-07,6,3104534.3,619033.1,-7.2,75,19.2,69,0.5,8.9,-13.3,-10.8
2025-02-08,7,3381069.2,520472.1,-6.6,83,8.3,99,6.7,6.7,-10.9,-9
2025-02-09,1,3395272.4,481419.8,-4.1,82,13.2,89,3.6,8.42,-8.9,-6.6
2025-02-10,2,3119344.9,624905.8,-7.2,76,10.2,71,0,10.15,-12,-10.7
2025-02-11,3,3114742.7,631176.6,-8.4,79,9.7,79,0.2,9.66,-13.1,-11.4
2025-02-12,4,3254184.1,627315.4,-8.2,79,14.3,98,10.2,7.33,-13.6,-11.2
2025-02-13,5,3231509.4,582473.3,-3.9,85,14.3,82,11.6,9.98,-8.9,-6.1
2025-02-14,6,3090288.9,618425.2,-8.1,73,13.5,86,0,11.84,-13.5,-12.2
2025-02-15,7,3373674.4,510883.4,-4.9,89,9.5,100,9.9,4.59,-9.1,-6.4
2025-02-16,1,3458667.8,465191.6,-6.4,85,17,99,19.5,5.37,-12,-8.6
2025-02-17,2,3449166.4,492386.1,-10.4,70,21.9,71,0.2,11.4,-17.1,-14.9
2025-02-18,3,3318728.8,648825.7,-11.2,71,21.7,88,0.7,11.54,-18,-15.5
2025-02-19,4,3246780,645884,-11.3,76,8.2,87,0.3,14.63,-16,-14.7
2025-02-20,5,3217809.8,643781.1,-11.5,78,9.8,100,0.7,10.67,-16.5,-14.6
2025-02-21,6,3204784.2,632452.6,-10.1,75,10.6,83,0,13.74,-15.1,-13.7
2025-02-22,7,3335931.9,525104.7,-7.5,78,13.8,66,0.1,14.43,-12.7,-10.7
2025-02-23,1,3320542.9,476964.1,-3.4,81,9.2,96,0,12.73,-7.6,-6.2
2025-02-24,2,2891073.2,593494.8,0.8,79,19.7,89,0,12.41,-4.6,-2.5
2025-02-25,3,2734886.9,582587,2.5,85,10,67,0.1,12.7,-1,0.3
2025-02-26,4,2722632.5,580070.2,-1,87,6.2,64,0,13.16,-4.4,-2.9
2025-02-27,5,2776470.6,579927.2,1,90,9.7,91,5.1,10.99,-2.6,-0.4
2025-02-28,6,2898240.8,588279.8,-1.2,81,13,83,1.2,8.73,-5.8,-4.1
2025-03-01,7,3293786.3,511580.2,-7.5,73,21,83,0,12.28,-13.9,-11.5
2025-03-02,1,3594251.2,498452.3,-12.1,78,6.7,75,0.1,15.32,-16.6,-15.2
2025-03-03,2,3012931.3,602114.2,-5.1,76,10.3,59,0,15.42,-9.7,-8.7
2025-03-04,3,2848481.1,586812.9,0.7,78,8.4,93,0.4,6.45,-3,-2.6
2025-03-05,4,2772296.7,576250.3,3.7,93,9.4,94,11.5,8.59,0.7,2.7
2025-03-06,5,2943353.7,600778,-2,81,22.8,81,0.1,6.45,-8,-4.8
2025-03-07,6,2904685.3,589024.2,-2.2,69,19,56,0.4,15.47,-7.9,-7.2
2025-03-08,7,3130693.9,492260.9,-4,71,16.3,44,0,17.34,-9.4,-8.5
2025-03-09,1,3051645.6,444260.2,1.5,69,16.8,19,0,17.59,-3.4,-3.7
2025-03-10,2,2594304.8,550034.9,5.9,72,11.2,25,0,17.73,2.4,1.1
2025-03-11,3,2546615.6,551575.8,4.7,67,14.1,45,0,17.74,0.5,-1.1
2025-03-12,4,2812956.5,582596.8,-2,67,9.6,86,0,11.35,-6.5,-7.5
2025-03-13,5,2709248.2,569532.1,1.4,62,4.5,89,0,17.22,-1.9,-5.4
2025-03-14,6,2632424.9,543420.1,3.6,71,5.1,85,0,17.25,0.7,-1.4
2025-03-15,7,2784044.5,447847.4,10.6,75,15.6,98,4.4,9.27,7.4,6.3
2025-03-16,1,2796876.4,410883,10.1,85,17.5,82,14,8.09,7.1,7.6
2025-03-17,2,2639806.7,555405.1,1,63,10.4,54,0,18.48,-3.2,-5.6
2025-03-18,3,2496913.1,547733.4,6.2,67,8.9,48,0,18.63,3,0.3
2025-03-19,4,2379163.9,533767.5,11.7,61,9.2,63,0,18.01,9,4
2025-03-20,5,2491142.3,538196.1,8,68,18.3,92,4.3,8.86,3.7,2.2
2025-03-21,6,2606884.4,543279.4,2.6,59,12.6,30,0,19.98,-1.8,-4.9
2025-03-22,7,2935050.9,463894.4,1.3,60,17,74,0.2,11.51,-3.9,-5.6
2025-03-23,1,3144248.8,444128.5,-2.6,63,9.2,85,0.5,18.11,-6.9,-8.8
2025-03-24,2,2805558.9,568886.2,3.2,76,18.7,91,3.1,11.06,-1.7,-0.7
2025-03-25,3,2743415.2,577859.1,1.1,71,15.1,88,0.1,6.02,-3.7,-3.7
2025-03-26,4,2747811,580459.3,-0.8,63,12.4,57,0.3,12.74,-5.6,-7.4
2025-03-27,5,2622861.8,562491.5,3.2,51,10.9,20,0,20.99,-1.1,-6.5
2025-03-28,6,2753055.9,561648.2,1.5,79,7.2,90,0.5,5.72,-1.9,-1.8
2025-03-29,7,3125688.5,478669.6,1.1,91,11.8,100,6.5,5.1,-2.8,-0.1
2025-03-30,1,3140981.8,440806.9,3,96,8.5,100,4.1,6.03,0.1,2.5
2025-03-31,2,2681383,554317.5,6.6,79,17.8,89,0.3,11.76,2.6,3.1
2025-04-01,3,2637162.5,561052.9,0.2,56,11.2,53,0,23.08,-4.3,-8.1
2025-04-02,4,2931426,581230.3,0.4,79,18.7,100,15.7,5.44,-4.9,-3
2025-04-03,5,2470382,541334.4,12.6,71,19.7,91,12.9,19.36,9.2,6.8
2025-04-04,6,2478003.3,525727,5.3,70,5.8,69,0,21.92,2.7,0.2
2025-04-05,7,2842798.3,444765.1,6.7,80,10.3,100,7.6,5.06,3.7,3.4
2025-04-06,1,2877271.4,412907.5,3.6,52,11.4,97,0,21,-0.7,-5.6
2025-04-07,2,2657170.9,541713.5,1.6,65,13,63,0.1,17.38,-2.9,-4.6
2025-04-08,3,2831354.9,576697.9,-3.5,55,21,68,0,18.27,-9.8,-11.3
2025-04-09,4,2726299.6,564719.9,0.2,52,8.9,71,0,16.3,-4.1,-9.1
2025-04-10,5,2746993.8,566477.2,0.8,81,10.4,100,3.8,6.35,-3.1,-2.1
2025-04-11,6,2752449.4,557946.9,2.7,87,11.7,100,0.6,7.05,-1,0.8
2025-04-12,7,2785047.8,446217.6,5,82,6.6,74,0.4,15.12,2.3,2
2025-04-13,1,2728363.9,400007.1,7.2,61,6.4,52,0,24.31,4.5,-0.6
2025-04-14,2,2388018.5,512966.3,10.7,66,9.5,77,1.2,18.98,8.1,4.4
2025-04-15,3,2468103.7,522945.7,5.7,65,20.4,68,2.4,16.89,0.6,-0.5
2025-04-16,4,2652393.4,544605.7,2.7,66,19.1,79,0,15.22,-2.7,-3.2
2025-04-17,5,2486295.6,524452.2,5.5,58,6.8,23,0,25.77,2.5,-2.5
2025-04-18,6,2631122,405326.2,11.8,68,8.9,87,5.1,13.94,9.7,6.1
2025-04-19,7,2504415.5,406870.7,14.8,75,16.8,95,1.2,13.51,12.7,10.3
2025-04-20,1,2652228.1,377282.7,6,66,8.7,74,0,25.66,3,0
2025-04-21,2,2572671.9,499920.8,9.7,69,13,73,1.1,14.09,6.6,4.3
2025-04-22,3,2339702.8,517658.3,9.3,61,14.3,44,0,21.99,5.6,1.9
2025-04-23,4,2295420.8,512656,9.1,68,4.2,67,0,23.16,7.1,3
2025-04-24,5,2255335.1,512444.9,15.1,66,4.3,42,0,22.36,14.5,8.6
2025-04-25,6,2271200.2,496679.8,11.9,76,7.2,96,0.7,15.77,10.3,7.7
2025-04-26,7,2577508.3,413326.6,8.8,76,18.9,98,2.6,13.27,4.9,4.7
2025-04-27,1,2601488.3,379120.5,10.5,49,13.3,7,0,27.39,6.8,-0.4
2025-04-28,2,2280205.7,501390.7,11.6,56,7.4,29,0,26.02,9.3,2.7
2025-04-29,3,2293825.9,517440.9,16.8,63,19.9,77,4.8,18.84,14.3,9.5
2025-04-30,4,2295150.1,506000.6,6.8,67,7.3,61,0,26.15,4.2,1
2025-05-01,5,2448461.8,509971,7.5,75,6.5,92,13.5,7.59,4.9,3.1
2025-05-02,6,2309256.2,500497.7,14.4,76,15.9,85,0.7,19.99,12.1,9.8
2025-05-03,7,2566381.3,407774.3,8.6,79,8,100,1.2,9.2,6.3,5.1
2025-05-04,1,2678589.4,376738,9.7,72,10.1,93,0.4,11.86,6.9,4.7
2025-05-05,2,2360615.2,499448.7,12.4,80,12.4,93,11.5,12.15,10.4,8.9
2025-05-06,3,2255473.3,507332.7,14.3,79,10.2,83,2.5,22.08,13.2,10.3
2025-05-07,4,2278785.9,516730.1,15.3,72,12.4,38,0.8,23.21,13.8,10
2025-05-08,5,2292423.4,501629.6,8.3,70,11.1,71,0,14.16,5,2.8
2025-05-09,6,2317619.1,499109.7,10.2,54,9.4,9,0,28.35,7.2,0.5
2025-05-10,7,2485980.3,415999.6,13.7,47,11.2,4,0,28.06,10.9,2.2
2025-05-11,1,2518271.8,369175.5,10,41,8.9,0,0,29.29,6.6,-4.3
2025-05-12,2,2347100.8,513674.7,16.1,40,4.4,48,0,27.95,14.4,2.3
2025-05-13,3,2306535.7,515810.1,16.9,64,8,100,3.8,17.23,15.9,9.5
2025-05-14,4,2331825.3,514700.1,15.7,85,11.6,89,4.6,16.83,15.1,13.1
2025-05-15,5,2411364.9,531900.5,16.7,83,5.6,64,0,24.71,17.4,13.6
2025-05-16,6,2777120.9,539879.5,21,58,9.1,53,1.1,26.74,20.3,10.2
2025-05-17,7,2669755.2,407493.1,16.4,72,15,89,12.8,17.26,14.7,11
2025-05-18,1,2455773.8,362581.7,14,66,17.1,84,0,22.64,11.1,7.5
2025-05-19,2,2540455.2,355236,10.2,55,13.8,41,0,24.67,6.6,1.1
2025-05-20,3,2312013.3,494776.7,10.1,52,9.9,48,0,29.01,7,0.1
2025-05-21,4,2490617.5,502657.3,9.1,84,15.9,100,13.1,5.34,6,6.5
2025-05-22,5,2526106.4,514601,9.2,97,11.1,100,24.7,4.73,7.3,8.7
2025-05-23,6,2419403.2,501314.4,9.9,77,17.4,100,1.4,9.76,6.4,5.9
2025-05-24,7,2613053.3,379746.5,11,73,15,69,1.1,17.96,7.9,6.3
2025-05-25,1,2611086.1,368282,11.8,74,10.4,24,4.1,21.18,9.6,7.1
2025-05-26,2,2386192.3,487308.6,14.8,67,5.2,10,0.1,27.38,14,8.2
2025-05-27,3,2340434.1,512541.1,15.6,62,6.4,80,0,23.4,14.4,8
2025-05-28,4,2359260,494362,12.7,82,9.4,87,6.2,12.82,11.2,9.6
2025-05-29,5,2346464.4,501850.2,15.8,78,11.3,91,4.6,18.02,14.7,11.8
2025-05-30,6,2477013.2,516497.9,17.4,66,11.5,78,0.1,20.5,16.1,10.7
2025-05-31,7,2587495,396145.3,10.7,66,20.4,75,0,18.15,6.4,4.4
2025-06-01,1,2654392.4,364040.1,11.6,58,15,41,0,20.12,7.9,3.2
2025-06-02,2,2429217.6,510879.5,16.1,42,12.3,15,0,30.26,13.1,2.5
2025-06-03,3,2702597.3,544357.8,21.6,46,12,18,0,29.76,20.2,9.2
2025-06-04,4,3467959.6,599006.6,25.1,53,15.3,60,1.4,27.31,24.6,14.2
2025-06-05,5,2977403.4,530199.8,18.2,80,8.7,83,27.1,15.02,18.4,14.4
2025-06-06,6,3051748.1,535840.1,18.9,65,8.2,69,0.1,23.77,18.6,12
2025-06-07,7,3397081.5,454847.7,19.5,52,12.5,47,0,27.35,17.9,9
2025-06-08,1,3027420.6,394084.3,16.9,63,8.2,63,0,23.46,15.7,9.4
2025-06-09,2,2768914.9,524894.4,17.9,82,8.3,76,2.9,13.98,18.3,14.7
2025-06-10,3,2659582.1,528411.7,17.9,63,13.8,30,0.6,21.73,16.1,10.1
2025-06-11,4,3193806.5,573840.2,21.3,61,12.9,14,0.1,28.29,20.7,12.7
2025-06-12,5,3070710.8,557692.9,20.4,41,11.9,65,0.8,26.27,18.1,5.8
2025-06-13,6,2604672.8,514350.7,15.8,54,10.9,92,0,21.57,13.5,6.1
2025-06-14,7,2837452,430858.1,17.7,52,9.6,51,0,26.16,16,7.3
2025-06-15,1,3079437.4,407617.2,20.1,43,7.7,74,0,26.44,18.5,6.6
2025-06-16,2,3103095.6,565155.8,20.6,51,6,71,0,25.86,20.2,9.8
2025-06-17,3,3310296.8,591006.1,21.4,74,7.2,89,0,22.93,22.8,16.4
2025-06-18,4,3738686.1,617999.3,23.7,79,5,87,9,18.84,26.7,19.5
2025-06-19,5,3172277.4,571275.4,21.1,76,21.2,72,4.4,21.67,20.5,16.4
2025-06-20,6,3344276.8,576651.8,20.5,70,11.9,33,0,24.35,20.5,14.3
2025-06-21,7,3961113.5,494945.4,23.6,73,11.5,71,0,21.49,25,18.2
2025-06-22,1,6284023.4,573654.2,29.7,67,13.4,47,0.4,22.82,33.3,22.6
2025-06-23,2,6551717.1,780482,31.3,57,12.7,3,0,28.65,34.1,20.7
2025-06-24,3,6640867.8,809430.1,30.8,52,13.3,56,1.1,25.9,32.7,19.4
2025-06-25,4,5446127.2,731360.2,27.6,51,5.3,54,0.4,22.19,29.2,16.1
2025-06-26,5,3217336.3,580007.4,20.4,60,12.5,96,0.4,13.82,19.2,12.1
2025-06-27,6,3123848.7,570610.1,20.9,78,10.8,77,5.2,22.36,22.1,16.9
2025-06-28,7,4141109.2,511063.9,23.3,68,14.3,31,1,25.68,23.9,16.7
2025-06-29,1,4005092.6,465366.6,22.3,62,6.4,3,0,29.19,23.3,14.1
2025-06-30,2,3691136.3,556631.2,23.7,73,6.2,52,3.6,17.73,26,18.3
2025-07-01,3,4500175.6,494187.7,24.4,72,11.3,62,0,21.93,26.1,18.5
2025-07-02,4,4659700.3,664437.9,24,59,11.5,17,0.3,26.61,24.3,14.9
2025-07-03,5,4157297.5,638224.4,21.7,54,12.2,30,3.2,27.93,20.8,11.2
2025-07-04,6,3713604.4,610427,21.5,46,6.9,18,0,29.75,20.7,8.7
2025-07-05,7,4628895.2,549563,26.6,51,6.4,31,0.7,26.59,28.1,15.6
2025-07-06,1,5910794.7,567289,30,48,13.5,51,0,25.68,30.7,16.9
2025-07-07,2,5469695.5,711275.4,26.5,60,13,68,0,25.39,27.7,17.8
2025-07-08,3,4169681.2,645853.4,22.8,67,5.8,79,0,13.75,24.1,16.1
2025-07-09,4,3953942,637487.9,22.6,70,5.9,77,1.4,17.12,24.1,16.6
2025-07-10,5,4487812,663148.3,24.2,71,3.8,26,1.5,24.02,26.9,18.3
2025-07-11,6,4986371.9,682173.5,25.5,61,6.4,72,0.3,23.35,27.3,17
2025-07-12,7,5959565.7,624184.4,28.1,64,11.5,63,2.6,26.7,30.6,20
2025-07-13,1,5777480.4,551184.5,28,56,9.5,38,0.8,23.88,29.7,17.7
2025-07-14,2,5100611.2,690040.2,26.9,48,4.8,42,0,26.42,28,14.2
2025-07-15,3,5261374.3,722716.9,27.4,49,6.8,1,0,28.37,28.5,14.7
2025-07-16,4,5394046.4,739489.7,27.5,52,6.7,34,2.1,25.72,29.2,16.5
2025-07-17,5,4662820.7,690396.4,23.8,69,18.9,62,0.6,23.46,24.2,17.6
2025-07-18,6,3314885.6,585901.5,19.5,47,7,0,0,29.21,18.4,7.3
2025-07-19,7,3688484.2,497461.3,22.6,49,5.8,63,1.9,24.5,22.4,10.8
2025-07-20,1,4495956.5,481910.5,22.9,69,10.7,32,0.5,24.94,23.9,16.5
2025-07-21,2,3509300.9,584338.7,19.1,58,11.6,18,0,26.83,17.8,9.9
2025-07-22,3,3446153.8,601606.4,19.6,59,6.9,34,0,24.9,19.2,11
2025-07-23,4,3957215.5,641803,22.9,61,6.2,32,0,27.74,23.8,14.1
2025-07-24,5,5184109.2,727670.2,27.5,62,12.8,66,4.2,24.67,29.5,19.2
2025-07-25,6,5032335.7,688928.4,25.8,66,9.1,81,1.2,21.32,27.8,18.4
2025-07-26,7,4814686.5,559443.8,23.3,77,6.1,95,4.9,18.13,25.9,18.9
2025-07-27,1,5709111.1,557666.4,26.2,71,11.3,21,2.1,25.39,28.7,19.9
2025-07-28,2,5705636.2,746575.6,27.4,60,7.4,26,0,26.45,29.6,18
2025-07-29,3,5737156,752628.2,27.6,54,7,23,0,26.83,29.3,16.4
2025-07-30,4,4935627.2,703570.6,25.3,54,9.8,81,1.5,22.4,25.8,14.9
2025-07-31,5,3352607.4,588276.3,19.6,65,8.4,71,5.5,16.16,19.3,12.5
2025-08-01,6,3271926.2,572387.7,19.3,54,8.3,5,0,25.64,18.1,8.7
2025-08-02,7,3602597.8,483906.2,21.2,48,5.9,14,0,24.82,20.4,8.7
2025-08-03,1,4060371.3,470578.5,23.6,50,8.6,20,0,24.4,23.3,12
2025-08-04,2,4380756.5,499779.9,24,49,6.9,46,0,25.12,24.1,12.2
2025-08-05,3,4306423.3,655682.3,23.6,68,9.2,55,0,24.98,25.1,17
2025-08-06,4,4086970.4,645681.8,23.7,66,9.3,42,0,23.3,25,16.8
2025-08-07,5,4340038.2,664645.6,24,65,7.5,60,0,24.36,25.4,16.3
2025-08-08,6,4547819.9,670545.7,25.5,62,7.7,50,0.2,22.85,27.1,17
2025-08-09,7,5356476.9,593694.5,26.8,59,7.4,38,0,23.95,28.8,17.7
2025-08-10,1,5780114,567276.9,28.1,53,9,57,0,24.4,29.6,17.2
2025-08-11,2,5601608.3,737379.5,27.9,53,8.3,14,0,24,29.4,17
2025-08-12,3,5334167.5,736665.7,27.4,65,6.7,43,1.4,19.85,30.4,20
2025-08-13,4,4860471.1,691190.5,24.4,71,8.7,66,0.4,21.55,26.6,18.6
2025-08-14,5,4543821.6,674058.5,22.6,69,7.2,6,0,23.42,23.9,16.1
2025-08-15,6,4610583.4,672618.5,23.4,66,6.2,7,0,24.85,24.9,16
2025-08-16,7,5071538.5,580610.9,25.1,61,5.6,37,0,24.16,26.8,16.4
2025-08-17,1,4357830.3,481746.1,22.5,71,11.6,64,3.7,18.5,23.4,16.9
2025-08-18,2,3101171.2,556449.6,17.2,60,9.6,52,0,24.38,16,9.3
2025-08-19,3,2874831.9,552851.2,18.8,79,9,99,36.3,5.05,19.3,15
2025-08-20,4,2855177.6,545445.2,19.4,87,12.2,89,5.8,11.29,20.2,17.2
2025-08-21,5,3182429.1,576056.3,18.5,81,7.4,10,0,22.88,19.3,15
2025-08-22,6,3658397.6,603659.5,20.4,71,6.2,33,0,23.25,21.3,14.6
2025-08-23,7,3832857.2,497954.4,21,75,8.3,99,0.3,10.96,21.9,16.2
2025-08-24,1,3765592.3,444956,19.6,72,7.9,22,1.5,20.94,19.9,13.9
2025-08-25,2,2853186.3,530965.7,16.8,68,13.2,28,0.2,21.46,15.2,10.6
2025-08-26,3,2571709.9,519786.4,15.2,70,12.1,30,3,19.06,13.3,9.6
2025-08-27,4,2619128.1,531856.7,16.2,60,9.6,48,0,22.35,14.6,8
2025-08-28,5,2485195.4,508168.2,15.5,76,10.5,76,8.3,7.55,14.4,11.3
2025-08-29,6,2411964.5,481245.7,13.2,66,11.6,23,0,19,10.7,6.4
2025-08-30,7,2607465.9,405749.9,15.3,62,8.5,37,0,20.85,13.6,7.4
2025-08-31,1,2776620.8,393260.9,16,67,4.5,0,0,22.86,15.5,9.3
2025-09-01,2,3131521.3,401880,17.8,66,5,2,0,22.87,17.6,10.8
2025-09-02,3,2928092.6,562143.9,19,70,4.7,46,0,20.58,19.5,13.1
2025-09-03,4,3079081.9,577559,19.9,65,8.6,38,0,20.61,19.5,12.2
2025-09-04,5,2681927.8,527017.9,15.8,71,9.9,68,12.2,13.33,14.5,10.2
2025-09-05,6,2529341.4,512703.9,16.6,67,15.6,44,0.5,18.6,14.5,10.2
2025-09-06,7,2630806.9,406529.3,14.6,62,9.8,77,0,15.89,12.6,7.2
2025-09-07,1,2718402.2,367194,13.8,64,12.7,29,0.2,18.57,11.3,6.7
2025-09-08,2,2423341.9,497945.6,13.8,68,5.5,7,0,20.61,12.6,7.5
2025-09-09,3,2429286.9,518667.2,14.4,79,6,33,0,20.86,13.9,10.5
2025-09-10,4,2576176.3,538843.4,17.3,78,4.7,78,0,19,17.8,13.2
2025-09-11,5,2846336.2,558673.3,18.3,65,7.5,5,0,20.45,17.8,11.2
2025-09-12,6,2800649.2,543333.2,17.6,77,5.1,17,0,18.42,18.1,13.3
2025-09-13,7,2975648.1,440379.7,19.6,70,5.1,66,1.2,13.67,20,13.5
2025-09-14,1,3335032.2,422956.9,19.7,72,6,15,0.3,17.97,20.3,14.2
2025-09-15,2,2966946.8,551933.9,18.3,74,5.4,14,0,20.01,18.8,13.4
2025-09-16,3,2839164.4,557827.4,18.1,67,5.2,12,0,20.05,18,11.5
2025-09-17,4,2849043.5,564220.8,18.6,66,4.5,23,0,19.63,18.5,11.5
2025-09-18,5,3086849.2,584366.6,20.3,68,8.9,33,0.8,16.95,20.3,13.7
2025-09-19,6,2783322.9,537349,17.2,63,8.5,13,0,19.41,16,9.5
2025-09-20,7,2634206.1,410062.9,14.7,57,11.4,28,0,17.19,12.1,6
2025-09-21,1,2969111.9,399856,18.7,72,8.8,66,5.3,17.53,18.6,13.3
2025-09-22,2,2862359.8,538542,20.4,87,8.8,96,5.2,9.19,22,18
2025-09-23,3,3097171.6,564962.1,20.2,87,5.3,86,12.4,14.67,22.4,17.9
2025-09-24,4,2796901.2,544542.4,18.6,92,7.5,100,12.2,7.56,20.1,17.3
2025-09-25,5,2707199.4,538940,18.4,92,6.3,70,0.6,7.03,19.9,17
2025-09-26,6,2835511.4,544374.4,18.5,77,8.8,22,0,15.69,18.6,14.1
2025-09-27,7,3167998.2,457502.8,19.1,82,7,50,0.1,14.68,20.2,15.9
2025-09-28,1,3249448.8,411884.5,18.6,66,8.9,0,0,17.89,18,11.6
2025-09-29,2,2725967.1,540470.5,16.5,69,4.2,0,0,17.77,16.1,10.4
2025-09-30,3,2609073.1,536497.7,16,70,8.1,0,0,17.19,15.1,10.4
2025-10-01,4,2367759.4,506629.8,12.5,65,6.3,33,0,17.61,10.8,5.9
2025-10-02,5,2328008.2,505891.5,12.7,76,4.7,62,0,16.55,11.7,8.2
2025-10-03,6,2470844.6,527130.5,15.1,77,4.6,0,0,16.82,14.9,10.9
2025-10-04,7,3076030,457459.1,19.3,65,6.9,25,0,16.03,19.1,12.3
2025-10-05,1,3411060.9,426572,20,65,8.1,4,0,15.96,19.8,12.9
2025-10-06,2,3097099.9,568530.3,20.7,62,9.7,35,0,14.04,20.3,12.8
2025-10-07,3,2619751.5,527581.8,18.3,80,11.8,90,8.5,7.39,18.2,14.6
2025-10-08,4,2302011.2,489504.2,11.5,60,13.9,10,0,15.78,8.1,3.9
2025-10-09,5,2309316,488879.9,7.5,64,6.2,0,0,16.14,4.6,0.8
2025-10-10,6,2374759.5,480626.1,10.6,68,6.6,52,4,14.9,8.4,4.6
2025-10-11,7,2537194,391515.7,12.6,84,6.5,60,6,10.36,11.6,9.8
2025-10-12,1,2560661.7,358123.7,13.4,84,9.6,28,0.4,11.77,12.2,10.7
2025-10-13,2,2608467,346621.8,13.1,81,6.1,29,0,9.95,12.2,9.8
2025-10-14,3,2292116.1,496437.4,13.8,79,7.4,37,0.1,11.95,12.7,10
2025-10-15,4,2276962.9,489958.9,10.4,65,10.7,55,0.4,11.62,7.5,3.9
2025-10-16,5,2330139,496843,8.2,63,8.6,10,0,14.72,5.1,1.1
2025-10-17,6,2420776.1,489164.4,8.1,80,4.7,84,0.6,3.48,6.2,4.9
2025-10-18,7,2500265.5,409971.3,15.8,75,9.4,81,0,13.01,14.8,11.1
2025-10-19,1,2654021.8,372804.9,17.5,83,15.1,98,13.2,5.46,16.7,14.3
2025-10-20,2,2319449.6,483076.3,11.4,73,15.5,46,6.9,12.07,8.2,6.3
2025-10-21,3,2319396.5,491529.1,9.8,79,7.7,44,0.6,8.46,7.7,6.2
2025-10-22,4,2377721.5,499171.2,8,82,10.2,58,1.7,8.24,5.3,4.9
2025-10-23,5,2391282.5,502595.6,8.4,79,12,62,3.4,8.88,5.4,4.9
2025-10-24,6,2434766.6,496582.4,7.5,75,10.1,52,0,9.63,4.5,3.1
2025-10-25,7,2653810.3,409893.2,6.3,80,8,52,0.1,6.88,3.5,2.9
2025-10-26,1,2784947.3,378974,3.2,76,6.5,0,0,13.01,0,-1
2025-10-27,2,2586642.9,514769.4,4.4,75,8.7,47,0,7.15,1.1,0.2
2025-10-28,3,2499456.8,518803.5,7.2,76,11.6,52,0.2,8.98,3.9,3.2
2025-10-29,4,2441711.4,512905,6.3,77,8,36,0,10.68,3.5,2.6
2025-10-30,5,2529818,524128.8,6.5,89,15.1,100,13.1,2.46,3,4.8
